Name,Path,Position,"Is Active","Url Key",Description,Image,"Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
"TISSUE HOLDER","IMPORTWALA root/CATEGORIES",1,Yes,tissue-holder,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"IMPORTWALA root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TISSUE BOX","IMPORTWALA root/CATEGORIES",1,Yes,tissue-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","IMPORTWALA root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CANISTER,"IMPORTWALA root/CATEGORIES",1,Yes,canister,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLLECTIBLES,"Default Category/CATEGORIES/DECOR AND FURNISHINGS",1,Yes,collectibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATUE,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/COLLECTIBLES",1,Yes,statue,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PAPER WEIGHTS","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/STATIONERY",1,Yes,paper-weights,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATIONARY,"IMPORTWALA root/CATEGORIES",1,Yes,stationary,,,,,,Yes,"Products only",,No,,,"No layout updates",
PHOTOFRAME,"IMPORTWALA root/CATEGORIES",1,Yes,photoframe,,,,,,Yes,"Products only",,No,,,"No layout updates",
EARRINGS,"Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,earrings,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"SCRUNCHH FASHION root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WOMEN ACCESSORIES","SCRUNCHH FASHION root/CATEGORIES",1,Yes,women-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
BRACELETS,"Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,bracelets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"BLOMUS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MEN ACCESSORIES","BLOMUS root/CATEGORIES",1,Yes,men-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOWEL RINGS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/BATH",1,Yes,towel-rings,,,,,,Yes,"Products only",,No,,,"No layout updates",
BATH,"BLOMUS root/CATEGORIES",1,Yes,bath,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HOME DECOR","IMPORTWALA root/CATEGORIES",1,Yes,home-decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE FOUNTAINS.","IMPORTWALA root/CATEGORIES",1,Yes,table-fountains.,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE CLOCKS.","IMPORTWALA root/CATEGORIES",1,Yes,table-clocks.,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEALIGHT HOLDERS.","IMPORTWALA root/CATEGORIES",1,Yes,tealight-holders.,,,,,,Yes,"Products only",,No,,,"No layout updates",
RINGS,"Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES MEN",1,Yes,rings,,,,,,Yes,"Products only",,No,,,"No layout updates",
RINGS,"OROSILBER root/CATEGORIES",1,Yes,rings,,,,,,Yes,"Products only",,No,,,"No layout updates",
HATS,"Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES MEN",1,Yes,hats,,,,,,Yes,"Products only",,No,,,"No layout updates",
HATS,"OROSILBER root/CATEGORIES",1,Yes,hats,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS","Default Category/CATEGORIES/FURNITURE/LIVING ROOM",1,Yes,bean-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"BLISS BAGS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS","BLISS BAGS root/CATEGORIES",1,Yes,bean-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BEDS","BLISS BAGS root/CATEGORIES",1,Yes,bean-beds,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"UBERJOGI root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVERS","UBERJOGI root/CATEGORIES",1,Yes,cushion-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOTE BAGS","UBERJOGI root/CATEGORIES",1,Yes,tote-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NESPRESSO CAPSULES","KITCHEN GADGETS root/CATEGORIES",1,Yes,nespresso-capsules,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN ACCESSORIES","HITPLAY root/CATEGORIES",1,Yes,kitchen-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"CRUDEAREA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MOBILE PHONE  CASES","CRUDEAREA root/CATEGORIES",1,Yes,mobile-phone--cases,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"EMANATE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
LIGHTING,"EMANATE root/CATEGORIES",1,Yes,lighting,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLES & VASES","Default Category/CATEGORIES/LIGHTING",1,Yes,candles-&-vases,,,,,,Yes,"Products only",,No,,,"No layout updates",
VOTIVES,"Default Category/CATEGORIES/LIGHTING/CANDLES & VASES",1,Yes,votives,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"DECOVER root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE SETS","DECOVER root/CATEGORIES",1,Yes,bottle-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOTTLES,"DECOVER root/CATEGORIES",1,Yes,bottles,,,,,,Yes,"Products only",,No,,,"No layout updates",
TUMBLERS,"DECOVER root/CATEGORIES",1,Yes,tumblers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEDSIDE TABLES","EXCLUSIVELANE root/CATEGORIES",1,Yes,bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CONSOLE TABLES","EXCLUSIVELANE root/CATEGORIES",1,Yes,console-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CENTER TABLES","EXCLUSIVELANE root/CATEGORIES",1,Yes,center-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CORNER TABLES","EXCLUSIVELANE root/CATEGORIES",1,Yes,corner-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT CHAIRS","EXCLUSIVELANE root/CATEGORIES",1,Yes,accent-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
SOFAS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,sofas,,,,,,Yes,"Products only",,No,,,"No layout updates",
CHOWKIS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,chowkis,,,,,,Yes,"Products only",,No,,,"No layout updates",
CHAIRS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE TRAYS","EXCLUSIVELANE root/CATEGORIES",1,Yes,table-trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DESK & CHAIR SETS","EXCLUSIVELANE root/CATEGORIES",1,Yes,desk-&-chair-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ROCKERS & GLIDERS","Default Category/CATEGORIES/FURNITURE/KIDS",1,Yes,rockers-&-gliders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ROCKING CHAIRS","EXCLUSIVELANE root/CATEGORIES",1,Yes,rocking-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LAPTOP TABLES","EXCLUSIVELANE root/CATEGORIES",1,Yes,laptop-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"FOOD TROLLY","EXCLUSIVELANE root/CATEGORIES",1,Yes,food-trolly,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL RACKS","EXCLUSIVELANE root/CATEGORIES",1,Yes,wall-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"MATS MATTER root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"MATS MATTER root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
BASKET,"MATS MATTER root/CATEGORIES",1,Yes,basket,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL HANGINGS","EXCLUSIVELANE root/CATEGORIES",1,Yes,wall-hangings,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SERVING BOWLS","EXCLUSIVELANE root/CATEGORIES",1,Yes,serving-bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TISSUE HOLDERS","EXCLUSIVELANE root/CATEGORIES",1,Yes,tissue-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SPICE BOXES","EXCLUSIVELANE root/CATEGORIES",1,Yes,spice-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATUE,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/CANDLES & VASES",1,Yes,statue,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MAGAZINE STAND","EXCLUSIVELANE root/CATEGORIES",1,Yes,magazine-stand,,,,,,Yes,"Products only",,No,,,"No layout updates",
ORGANIZERS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,organizers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAY,"Default Category/CATEGORIES/GIFTS & COLLECTIBLES/ACCESSORIES",1,Yes,tray,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LAPTOP TRAYS","EXCLUSIVELANE root/CATEGORIES",1,Yes,laptop-trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KEY HOOKS","EXCLUSIVELANE root/CATEGORIES",1,Yes,key-hooks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PHOTO FRAMES","EXCLUSIVELANE root/CATEGORIES",1,Yes,photo-frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
CENTREPIECES,"EXCLUSIVELANE root/CATEGORIES",1,Yes,centrepieces,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HANGING BELLS","EXCLUSIVELANE root/CATEGORIES",1,Yes,hanging-bells,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LAMPS & VASES","EXCLUSIVELANE root/CATEGORIES",1,Yes,lamps-&-vases,,,,,,Yes,"Products only",,No,,,"No layout updates",
POTS,"EXCLUSIVELANE root/CATEGORIES",1,Yes,pots,,,,,,Yes,"Products only",,No,,,"No layout updates",
"JEWELLERY BOX","Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,jewellery-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THREESIXTYDEGREE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"JEWELLERY BOX.","THREESIXTYDEGREE root/CATEGORIES",1,Yes,jewellery-box.,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GRAPHIC PRINT","Default Category/CATEGORIES/ART/PRINT",1,Yes,graphic-print,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PRINT ART","CRUDEAREA root/CATEGORIES",1,Yes,print-art,,,,,,Yes,"Products only",,No,,,"No layout updates",
POSTERS,"CRUDEAREA root/CATEGORIES",1,Yes,posters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CD RACKS","Default Category/CATEGORIES/FURNITURE/LIVING ROOM",1,Yes,cd-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"IN LIVING root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
RACKS,"IN LIVING root/CATEGORIES",1,Yes,racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SIDE TABLES","IN LIVING root/CATEGORIES",1,Yes,side-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NESTING TABLES","IN LIVING root/CATEGORIES",1,Yes,nesting-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLE","IN LIVING root/CATEGORIES",1,Yes,coffee-table,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TV UNITS","IN LIVING root/CATEGORIES",1,Yes,tv-units,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"IN LIVING root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT TABLES","IN LIVING root/CATEGORIES",1,Yes,accent-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
BASKETS,"IN LIVING root/CATEGORIES",1,Yes,baskets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING TABLES","IN LIVING root/CATEGORIES",1,Yes,dining-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING BENCHES","IN LIVING root/CATEGORIES",1,Yes,dining-benches,,,,,,Yes,"Products only",,No,,,"No layout updates",
DRESSERS,"IN LIVING root/CATEGORIES",1,Yes,dressers,,,,,,Yes,"Products only",,No,,,"No layout updates",
BEDS,"IN LIVING root/CATEGORIES",1,Yes,beds,,,,,,Yes,"Products only",,No,,,"No layout updates",
"NIGHT STANDS","IN LIVING root/CATEGORIES",1,Yes,night-stands,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"IN LIVING root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
NECKPIECES,"URBAN TURBAN root/CATEGORIES",1,Yes,neckpieces,,,,,,Yes,"Products only",,No,,,"No layout updates",
JEWELLERY,"URBAN TURBAN root/CATEGORIES",1,Yes,jewellery,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DOOR MATS","MATS MATTER root/CATEGORIES",1,Yes,door-mats,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OIL DISPENSERS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,oil-dispensers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"FRIDGE MAGNETS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,fridge-magnets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"ARCOROC root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
TUMBLERS,"ARCOROC root/CATEGORIES",1,Yes,tumblers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SHOT GLASSES","ARCOROC root/CATEGORIES",1,Yes,shot-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MARTINI GLASSES","Default Category/CATEGORIES/DINING/DRINKWARE",1,Yes,martini-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MARTINI GLASSES","ARCOROC root/CATEGORIES",1,Yes,martini-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COCKTAIL GLASSES","ARCOROC root/CATEGORIES",1,Yes,cocktail-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
EARRINGS,"SCRUNCHH FASHION root/CATEGORIES",1,Yes,earrings,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE & ORAGANIZERS","HITPLAY root/CATEGORIES",1,Yes,storage-&-oraganizers,,,,,,Yes,"Products only",,No,,,"No layout updates",
ORGANISER,"Default Category/CATEGORIES/GIFTS & COLLECTIBLES/ACCESSORIES",1,Yes,organiser,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BATH MATS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/BATH",1,Yes,bath-mats,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BATH MATS","HITPLAY root/CATEGORIES",1,Yes,bath-mats,,,,,,Yes,"Products only",,No,,,"No layout updates",
COMPUTERS,"HITPLAY root/CATEGORIES",1,Yes,computers,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"HITPLAY root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
CLOCKS,"HITPLAY root/CATEGORIES",1,Yes,clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
NOTEBOOKS,"WHY SO SERIOUS ? root/CATEGORIES",1,Yes,notebooks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WOMEN ACCESSORIES","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,women-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN ACCESSORIES","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,kitchen-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MEN'S ACCESSORIES","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,men's-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CENTRE TABLES","BRUZAE root/CATEGORIES",1,Yes,centre-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"BRUZAE root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
IONCARE,"THE VAULT root/CATEGORIES",1,Yes,ioncare,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SOFA SETS","Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,sofa-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"ALCANES root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SOFA SETS","ALCANES root/CATEGORIES",1,Yes,sofa-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
SOFAS,"Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,sofas,,,,,,Yes,"Products only",,No,,,"No layout updates",
SOFAS,"ALCANES root/CATEGORIES",1,Yes,sofas,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR SETS","Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,outdoor-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR SETS","ALCANES root/CATEGORIES",1,Yes,outdoor-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING SETS","Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,dining-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING SETS","ALCANES root/CATEGORIES",1,Yes,dining-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CHAIRS,"ALCANES root/CATEGORIES",1,Yes,chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","ALCANES root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR SWING SETS","Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,outdoor-swing-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR SWINGSETS","ALCANES root/CATEGORIES",1,Yes,outdoor-swingsets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DAY BEDS","Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,day-beds,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DAY BEDS","ALCANES root/CATEGORIES",1,Yes,day-beds,,,,,,Yes,"Products only",,No,,,"No layout updates",
LOUNGERS,"Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,loungers,,,,,,Yes,"Products only",,No,,,"No layout updates",
LOUNGERS,"ALCANES root/CATEGORIES",1,Yes,loungers,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLANTERS,"ALCANES root/CATEGORIES",1,Yes,planters,,,,,,Yes,"Products only",,No,,,"No layout updates",
TROLLEY,"Default Category/CATEGORIES/FURNITURE/OUTDOOR",1,Yes,trolley,,,,,,Yes,"Products only",,No,,,"No layout updates",
TROLLEY,"ALCANES root/CATEGORIES",1,Yes,trolley,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAR SETS","Default Category/CATEGORIES/FURNITURE/BAR FURNITURE",1,Yes,bar-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAR SETS","ALCANES root/CATEGORIES",1,Yes,bar-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BABY PRODUCTS","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/KIDS",1,Yes,baby-products,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"MAKE MY DAY root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE WARMER","MAKE MY DAY root/CATEGORIES",1,Yes,bottle-warmer,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BABY BIBS","MAKE MY DAY root/CATEGORIES",1,Yes,baby-bibs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOYS SOCKS","MAKE MY DAY root/CATEGORIES",1,Yes,boys-socks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GIRL SOCKS","MAKE MY DAY root/CATEGORIES",1,Yes,girl-socks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SERVING BOWLS","MAKE MY DAY root/CATEGORIES",1,Yes,serving-bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLACEMATS,"MAKE MY DAY root/CATEGORIES",1,Yes,placemats,,,,,,Yes,"Products only",,No,,,"No layout updates",
SPATULAS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,spatulas,,,,,,Yes,"Products only",,No,,,"No layout updates",
SPATULAS,"MAKE MY DAY root/CATEGORIES",1,Yes,spatulas,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ICE TRAYS","MAKE MY DAY root/CATEGORIES",1,Yes,ice-trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE STOPPERS","MAKE MY DAY root/CATEGORIES",1,Yes,bottle-stoppers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WINE STACKS","MAKE MY DAY root/CATEGORIES",1,Yes,wine-stacks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA POTS","MAKE MY DAY root/CATEGORIES",1,Yes,tea-pots,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE COOLERS","MAKE MY DAY root/CATEGORIES",1,Yes,bottle-coolers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"INDIA CIRCUS root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL ART","INDIA CIRCUS root/CATEGORIES",1,Yes,wall-art,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLE STANDS","INDIA CIRCUS root/CATEGORIES",1,Yes,candle-stands,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINNER PLATES","Default Category/CATEGORIES/DINING/SERVERWARE",1,Yes,dinner-plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLATES,"INDIA CIRCUS root/CATEGORIES",1,Yes,plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
"QUATER PLATES","Default Category/CATEGORIES/DINING/SERVERWARE",1,Yes,quater-plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOWLS,"INDIA CIRCUS root/CATEGORIES",1,Yes,bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLATTERS,"INDIA CIRCUS root/CATEGORIES",1,Yes,platters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUPS & MUGS","INDIA CIRCUS root/CATEGORIES",1,Yes,cups-&-mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLE VOTIVES","INDIA CIRCUS root/CATEGORIES",1,Yes,candle-votives,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"STERLITE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
STORAGE,"STERLITE root/CATEGORIES",1,Yes,storage,,,,,,Yes,"Products only",,No,,,"No layout updates",
BASKETS,"STERLITE root/CATEGORIES",1,Yes,baskets,,,,,,Yes,"Products only",,No,,,"No layout updates",
SERVERS,"STERLITE root/CATEGORIES",1,Yes,servers,,,,,,Yes,"Products only",,No,,,"No layout updates",
BINS,"STERLITE root/CATEGORIES",1,Yes,bins,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN ACCESSORIES","STERLITE root/CATEGORIES",1,Yes,kitchen-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"STERLITE root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE RACKS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/STORAGE & ORGANIZERS",1,Yes,storage-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"DECOR root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BUTTER DISHES","DECOR root/CATEGORIES",1,Yes,butter-dishes,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLANDERS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,colanders,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLANDERS,"DECOR root/CATEGORIES",1,Yes,colanders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN STORAGE","DECOR root/CATEGORIES",1,Yes,kitchen-storage,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN ACCESSSORIES","DECOR root/CATEGORIES",1,Yes,kitchen-accesssories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LUNCH BOXES","DECOR root/CATEGORIES",1,Yes,lunch-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
JUGS,"DECOR root/CATEGORIES",1,Yes,jugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
MICROSAFE,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,microsafe,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"DECOR root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"RICE STEAMERS","DECOR root/CATEGORIES",1,Yes,rice-steamers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"OCHER ART root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL ART","OCHER ART root/CATEGORIES",1,Yes,wall-art,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"M.F. HUSSAIN SERIGRAPHS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SERIGRAPHS & PRINTS ","M.F. HUSSAIN SERIGRAPHS root/CATEGORIES",1,Yes,serigraphs-&-prints-,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"RANDOM IN TANDEM root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TISSUE BOX","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/ACCESSORIES",1,Yes,tissue-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"STYLE HOMEZ  root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS CHAIR","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-chair,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE YELLOW DOOR root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
